605,-3.6948738,19.894779,0.55165077E-03
606,-3.4982224,20.091431,0.67153532E-03
607,-3.3028202,20.286833,0.81645255E-03
608,-3.1136742,20.475979,0.98645221E-03
609,-2.9288216,20.660831,0.11867426E-02
610,-2.7467747,20.842878,0.14236999E-02
611,-2.5746498,21.015003,0.16911080E-02
612,-2.4104958,21.179157,0.19927945E-02
613,-2.2356453,21.354008,0.23735540E-02
614,-2.0771084,21.512545,0.27813192E-02
615,-1.9165154,21.673138,0.32658447E-02
616,-1.7628307,21.826822,0.38083766E-02
617,-1.6127853,21.976868,0.44249031E-02
618,-1.4825153,22.107138,0.50405660E-02
619,-1.3508816,22.238771,0.57497257E-02
620,-1.2249699,22.364683,0.65212357E-02
621,-1.0962029,22.493450,0.74174167E-02
622,-0.96985626,22.619797,0.84163602E-02
623,-0.86542511,22.724228,0.93428241E-02
624,-0.76348877,22.826164,0.10345431E-01
625,-0.67375946,22.915894,0.11316640E-01
626,-0.57462883,23.015024,0.12495954E-01
627,-0.49272156,23.096931,0.13562548E-01
628,-0.41005135,23.179602,0.14731416E-01
629,-0.34035301,23.249300,0.15794799E-01
630,-0.26525307,23.324400,0.17026665E-01
631,-0.19987679,23.389776,0.18176997E-01
632,-0.15866089,23.430992,0.18941833E-01
633,-0.11549377,23.474159,0.19777402E-01
634,-0.74752808E-01,23.514900,0.20599790E-01
635,-0.46798706E-01,23.542854,0.21183763E-01
636,-0.26491165E-01,23.563162,0.21618351E-01
637,-0.10246277E-01,23.579407,0.21972407E-01
638,0.0000000,23.589653,0.22198699E-01
639,-0.64334869E-02,23.583220,0.22056343E-01
640,-0.24555206E-01,23.565098,0.21660244E-01
641,-0.44914246E-01,23.544739,0.21223722E-01
642,-0.71052551E-01,23.518600,0.20676157E-01
643,-0.11457825,23.475075,0.19795517E-01
644,-0.15889168,23.430761,0.18937461E-01
645,-0.21888161,23.370771,0.17834809E-01
646,-0.28546143,23.304192,0.16686037E-01
647,-0.35882568,23.230827,0.15505705E-01
648,-0.44622040,23.143433,0.14208117E-01
649,-0.55166245,23.037991,0.12786261E-01
650,-0.65126801,22.938385,0.11574052E-01
651,-0.76461029,22.825043,0.10333834E-01
652,-0.87900734,22.710646,0.92167864E-02
653,-1.0085640,22.581089,0.80968067E-02
654,-1.1500511,22.439602,0.70285653E-02
655,-1.2917519,22.297901,0.60999580E-02
656,-1.4565716,22.133081,0.51730485E-02
657,-1.6191635,21.970490,0.43967701E-02
658,-1.7901859,21.799467,0.37056096E-02
659,-1.9727688,21.616884,0.30872014E-02
660,-2.1864853,21.403168,0.24931536E-02
661,-2.4035072,21.186146,0.20067699E-02
662,-2.6529198,20.936733,0.15637926E-02
663,-2.8812504,20.708403,0.12445616E-02
664,-3.1359596,20.453693,0.96471177E-03
665,-3.3863316,20.203321,0.75103884E-03
666,-3.6724339,19.917219,0.56416972E-03
667,-3.9680138,19.621639,0.41979866E-03
668,-4.2909851,19.298668,0.30393197E-03
669,-4.5877037,19.001949,0.22589840E-03
670,-4.9059925,18.683661,0.16431684E-03
671,-5.2667217,18.322931,0.11455639E-03
672,-5.6216106,17.968042,0.80332829E-04
673,-5.9873695,17.602283,0.55724475E-04
674,-6.3573856,17.232267,0.38490190E-04
675,-6.7559967,16.833656,0.25836604E-04
676,-7.1657505,16.423903,0.17150691E-04
677,-7.5890970,16.000557,0.11231158E-04
678,-8.0304861,15.559167,0.72232347E-05
679,-8.4676943,15.121959,0.46650321E-05
680,-8.8941135,14.695539,0.30455317E-05
681,-9.3480663,14.241587,0.19342558E-05
682,-9.8340721,13.755581,0.11897187E-05
683,-10.322473,13.267180,0.73001985E-06
684,-10.825547,12.764106,0.44142013E-06
685,-11.324445,12.265208,0.26803016E-06
686,-11.875252,11.714401,0.15451521E-06
687,-12.415141,11.174512,0.90053426E-07
688,-12.980064,10.609589,0.51186706E-07
689,-13.542454,10.047199,0.29168532E-07
690,-14.127107,9.4625463,0.16255601E-07
691,-14.712986,8.8766670,0.90481311E-08
692,-15.328591,8.2610617,0.48888293E-08
693,-15.998024,7.5916290,0.25030757E-08
694,-16.656662,6.9329910,0.12954813E-08
695,-17.350685,6.2389679,0.64717354E-09
696,-18.094837,5.4948158,0.30749608E-09
697,-18.799791,4.7898617,0.15194342E-09
698,-19.521620,4.0680332,0.73823697E-10
699,-20.315464,3.2741890,0.33375948E-10
700,-21.102192,2.4874611,0.15197146E-10
701,-21.833672,1.7559814,0.73128127E-11
702,-22.619736,0.96991730,0.33319703E-11
703,-23.436922,0.15273094,0.14716401E-11
704,-24.307098,-0.71744537,0.61643719E-12
705,-25.200581,-1.6109276,0.25226351E-12
706,-26.093935,-2.5042820,0.10324655E-12
707,-26.951349,-3.3616962,0.43803143E-13
708,-27.856972,-4.2673187,0.17709179E-13
709,-28.780457,-5.1908035,0.70328938E-14
710,-29.705105,-6.1154518,0.27897445E-14
711,-30.686001,-7.0963478,0.10460844E-14
712,-31.655329,-8.0656757,0.39681945E-15
713,-32.660477,-9.0708237,0.14523214E-15
714,-33.673130,-10.083477,0.52756137E-16
715,-34.694820,-11.105167,0.18991466E-16
716,-35.756104,-12.166451,0.65712663E-17
717,-36.807663,-13.218010,0.22959510E-17
718,-37.941998,-14.352345,0.73846063E-18
719,-39.111591,-15.521938,0.22928689E-18
720,-40.285690,-16.696037,0.70871975E-19
721,-41.446972,-17.857319,0.22188929E-19
722,-42.604969,-19.015316,0.69698683E-20
723,-43.757534,-20.167881,0.22012631E-20
724,-45.000263,-21.410610,0.63527466E-21
725,-46.245487,-22.655834,0.18288060E-21
726,-47.559956,-23.970303,0.49124852E-22
727,-48.839493,-25.249840,0.13664863E-22
728,-50.179775,-26.590122,0.35770748E-23
729,-51.538822,-27.949169,0.91897030E-24
730,-52.936798,-29.347145,0.22707443E-24
731,-54.302773,-30.713120,0.57933945E-25
732,-55.663952,-32.074299,0.14851846E-25
733,-57.098267,-33.508614,0.35388766E-26
734,-58.589851,-35.000198,0.79630304E-27
735,-60.079906,-36.490253,0.17945506E-27
736,-61.534786,-37.945133,0.41889912E-28
737,-62.955200,-39.365547,0.10121188E-28
738,-64.487625,-40.897972,0.21862901E-29
739,-66.010559,-42.420906,0.47676673E-30
740,-67.548218,-43.958565,0.10244936E-30
741,-69.140198,-45.550545,0.20850725E-31
742,-70.740601,-47.150948,0.42079935E-32
743,-72.282730,-48.693077,0.90019523E-33
744,-73.940643,-50.350990,0.17151976E-33
745,-75.561829,-51.972176,0.33903326E-34
746,-77.224564,-53.634911,0.64287380E-35
747,-78.918823,-55.329170,0.11811855E-35
748,-80.757858,-57.168205,0.18777394E-36
749,-82.703827,-59.114174,0.26823280E-37
750,-84.463821,-60.874168,0.46148332E-38
